Comprimento	Intensity
797.24	3168.21
797.42	3110.86
797.60	2987.99
797.77	2697.17
797.95	2324.44
798.13	2138.08
798.30	2013.15
798.48	1728.49
798.66	1816.55
798.83	1828.84
799.01	1652.71
799.19	1685.48
799.36	1636.33
799.54	1607.66
799.72	1783.78
799.89	1947.62
800.07	2807.77
800.25	3921.86
800.42	5388.21
800.60	7219.09
800.78	9062.26
800.95	11499.34
801.13	13453.11
801.30	15111.96
801.48	16756.48
801.66	17979.12
801.83	18085.61
802.01	16451.33
802.19	14704.42
802.36	12687.17
802.54	10393.44
802.72	8456.06
802.89	7047.06
803.07	5742.50
803.24	5298.10
803.42	4802.49
803.60	4323.26
803.77	3964.87
803.95	3651.53
804.12	3348.43
804.30	3119.06
804.48	2815.96
804.65	2545.63
804.83	2269.15
805.01	2127.84
805.18	1957.86
805.36	1841.12
805.53	1677.29
805.71	1660.90
805.88	1546.22
806.06	1646.57
806.24	1556.46
806.41	1644.52
806.59	1501.16
806.76	1546.22
806.94	1554.41
807.12	1578.98
807.29	1613.80
807.47	1540.07
807.64	1587.18
807.82	1660.90
807.99	1556.46
808.17	1595.37
808.35	1603.56
808.52	1542.12
808.70	1607.66
808.87	1605.61
809.05	1615.85
809.22	1671.14
809.40	1642.47
809.58	1892.32
809.75	2492.38
809.93	4372.41
810.10	6872.98
810.28	9398.13
810.45	12146.50
810.63	13977.39
810.80	15370.01
810.98	17594.10
811.15	22517.42
811.33	28354.13
811.51	33625.60
811.68	37930.43
811.86	40545.69
812.03	39531.94
812.21	35472.87
812.38	30068.28
812.56	24331.92
812.73	19103.45
812.91	15824.65
813.08	13309.75
813.26	11659.09
813.43	10485.60
813.61	9222.00
813.78	8437.63
813.96	7444.37
814.13	6862.74
814.31	6477.73
814.48	5814.18
814.66	5152.69
814.83	4382.65
815.01	3569.61
815.18	3061.71
815.36	2539.48
815.53	2176.99
815.71	2037.73
815.88	1867.75
816.06	1783.78
816.23	1720.29
816.41	1538.02
816.58	1613.80
816.76	1853.41
816.93	1497.07
817.11	1587.18
817.28	1488.87
817.46	1587.18
817.63	1538.02
817.81	1591.27
817.98	1554.41
818.16	1521.64
818.33	1564.65
818.51	1578.98
818.68	1449.96
818.86	1640.42
819.03	1550.31
819.21	1562.60
819.38	1556.46
819.55	1490.92
819.73	1525.74
819.90	1423.34
820.08	1529.83
820.25	1538.02
820.43	1482.73
820.60	1529.83
820.78	1505.26
820.95	1490.92
821.12	1550.31
821.30	1521.64
821.47	1538.02
821.65	1517.54
821.82	1497.07
822.00	1443.82
822.17	1517.54
822.35	1531.88
822.52	1507.30
822.69	1531.88
822.87	1449.96
823.04	1476.59
823.22	1460.20
823.39	1507.30
823.56	1593.32
823.74	1456.11
823.91	1490.92
824.09	1529.83
824.26	1464.30
824.44	1497.07
824.61	1578.98
824.78	1521.64
824.96	1484.78
825.13	1562.60
825.31	1497.07
825.48	1562.60
825.65	1820.64
825.83	2203.61
826.00	3282.89
826.18	4827.06
826.35	6004.64
826.52	7165.84
826.70	7763.85
826.87	7853.96
827.04	7227.28
827.22	6293.41
827.39	5425.07
827.57	4669.37
827.74	4046.79
827.91	3536.84
828.09	3340.24
828.26	3172.30
828.43	3121.10
828.61	2787.29
828.78	2668.50
828.96	2672.60
829.13	2441.18
829.30	2471.90
829.48	2422.75
829.65	2176.99
829.82	2050.02
830.00	1818.60
830.17	1761.25
830.34	1730.53
830.52	1644.52
830.69	1619.94
830.86	1570.79
831.04	1449.96
831.21	1566.70
831.38	1538.02
831.56	1513.45
831.73	1525.74
831.90	1521.64
832.08	1476.59
832.25	1505.26
832.42	1531.88
832.60	1574.89
832.77	1435.63
832.94	1505.26
833.12	1423.34
833.29	1513.45
833.46	1456.11
833.64	1568.74
833.81	1468.39
833.98	1581.03
834.16	1449.96
834.33	1611.75
834.50	1581.03
834.67	1497.07
834.85	1542.12
835.02	1480.68
835.19	1531.88
835.37	1521.64
835.54	1417.19
835.71	1490.92
835.89	1409.00
836.06	1464.30
836.23	1515.50
836.40	1507.30
836.58	1578.98
836.75	1619.94
836.92	1472.49
837.10	1480.68
837.27	1394.67
837.44	1449.96
837.61	1480.68
837.79	1482.73
837.96	1554.41
838.13	1538.02
838.30	1505.26
838.48	1488.87
838.65	1497.07
838.82	1538.02
838.99	1523.69
839.17	1581.03
839.34	1517.54
839.51	1488.87
839.69	1521.64
839.86	1603.56
840.03	1931.23
840.20	2596.82
840.37	3815.37
840.55	5463.98
840.72	6952.85
840.89	8306.56
841.06	8951.67
841.24	8636.28
841.41	7976.84
841.58	7346.06
841.75	7149.46
841.93	7749.51
842.10	9348.98
842.27	11532.11
842.44	13033.27
842.62	14219.05
842.79	14876.44
842.96	14010.15
843.13	12588.86
843.30	10950.49
843.48	9625.45
843.65	8316.80
843.82	7690.12
843.99	6866.84
844.16	6309.79
844.34	5750.70
844.51	5332.91
844.68	4822.97
844.85	4358.08
845.02	3925.96
845.20	3760.07
845.37	3463.12
845.54	3325.90
845.71	3078.10
845.88	2922.45
846.06	2709.46
846.23	2349.02
846.40	2209.76
846.57	1845.22
846.74	1775.59
846.91	1738.73
847.09	1611.75
847.26	1540.07
847.43	1669.09
847.60	1546.22
847.77	1538.02
847.94	1611.75
848.12	1472.49
848.29	1521.64
848.46	1492.97
848.63	1505.26
848.80	1447.91
848.97	1540.07
849.15	1599.46
849.32	1497.07
849.49	1378.28
849.66	1554.41
849.83	1480.68
850.00	1505.26
850.17	1474.54
850.35	1523.69
850.52	1509.35
850.69	1474.54
850.86	1488.87
851.03	1476.59
851.20	1605.61
851.37	1673.19
851.55	1955.81
851.72	2594.78
851.89	3424.20
852.06	3921.86
852.23	4392.89
852.40	4691.90
852.57	4675.51
852.74	4310.97
852.92	3856.33
853.09	3684.30
853.26	3416.01
853.43	3160.02
853.60	2979.79
853.77	2729.94
853.94	2676.70
854.11	2639.83
854.28	2865.11
854.45	2459.61
854.63	2394.08
854.80	2144.22
854.97	2220.00
855.14	2047.97
855.31	2039.78
855.48	1939.43
855.65	1857.51
855.82	1910.75
855.99	1767.40
856.16	1677.29
856.33	1603.56
856.50	1615.85
856.68	1531.88
856.85	1574.89
857.02	1497.07
857.19	1433.58
857.36	1460.20
857.53	1505.26
857.70	1427.43
857.87	1501.16
858.04	1374.19
858.21	1488.87
858.38	1505.26
858.55	1509.35
858.72	1507.30
858.89	1456.11
859.06	1578.98
859.23	1447.91
859.40	1570.79
859.58	1400.81
859.75	1468.39
859.92	1513.45
860.09	1540.07
860.26	1417.19
860.43	1466.35
860.60	1472.49
860.77	1482.73
860.94	1456.11
861.11	1521.64
861.28	1505.26
861.45	1562.60
861.62	1447.91
861.79	1529.83
861.96	1433.58
862.13	1499.11
862.30	1464.30
862.47	1366.00
862.64	1624.04
862.81	1374.19
862.98	1411.05
863.15	1390.57
863.32	1521.64
863.49	1482.73
863.66	1513.45
863.83	1476.59
864.00	1390.57
864.17	1488.87
864.34	1431.53
864.51	1464.30
864.68	1376.24
864.85	1435.63
865.02	1443.82
865.19	1474.54
865.36	1472.49
865.53	1480.68
865.70	1464.30
865.87	1499.11
866.04	1558.50
866.21	1452.01
866.38	1624.04
866.55	1652.71
866.72	1810.40
866.89	1890.28
867.06	1865.70
867.23	1898.47
867.40	1865.70
867.57	1871.84
867.73	1785.83
867.90	1736.68
868.07	1796.07
868.24	1779.68
868.41	1767.40
868.58	1693.67
868.75	1673.19
868.92	1701.86
869.09	1644.52
869.26	1583.08
869.43	1595.37
869.60	1572.84
869.77	1540.07
869.94	1599.46
870.11	1595.37
870.28	1546.22
870.45	1507.30
870.61	1521.64
870.78	1480.68
870.95	1531.88
871.12	1492.97
871.29	1603.56
871.46	1548.26
871.63	1456.11
871.80	1423.34
871.97	1509.35
872.14	1538.02
872.31	1466.35
872.47	1482.73
872.64	1376.24
872.81	1443.82
872.98	1417.19
873.15	1417.19
873.32	1505.26
873.49	1505.26
873.66	1538.02
873.83	1466.35
874.00	1566.70
874.16	1458.15
874.33	1388.52
874.50	1388.52
874.67	1400.81
874.84	1447.91
875.01	1464.30
875.18	1447.91
875.35	1474.54
875.51	1472.49
875.68	1513.45
875.85	1525.74
876.02	1480.68
876.19	1499.11
876.36	1449.96
876.53	1433.58
876.69	1558.50
876.86	1525.74
877.03	1499.11
877.20	1509.35
877.37	1505.26
877.54	1423.34
877.71	1484.78
877.87	1497.07
878.04	1488.87
878.21	1376.24
878.38	1464.30
878.55	1474.54
878.72	1488.87
878.88	1505.26
879.05	1525.74
879.22	1384.43
879.39	1456.11
879.56	1488.87
879.73	1531.88
879.89	1449.96
880.06	1562.60
880.23	1499.11
880.40	1423.34
880.57	1515.50
880.74	1488.87
880.90	1546.22
881.07	1449.96
881.24	1538.02
881.41	1460.20
881.58	1531.88
881.74	1417.19
881.91	1443.82
882.08	1521.64
882.25	1523.69
882.42	1400.81
882.58	1652.71
882.75	1470.44
882.92	1497.07
883.09	1482.73
883.26	1597.42
883.42	1538.02
883.59	1480.68
883.76	1431.53
883.93	1490.92
884.09	1400.81
884.26	1558.50
884.43	1630.18
884.60	1523.69
884.77	1466.35
884.93	1533.93
885.10	1542.12
885.27	1497.07
885.44	1523.69
885.60	1628.14
885.77	1525.74
885.94	1529.83
886.11	1538.02
886.27	1490.92
886.44	1562.60
886.61	1562.60
886.78	1447.91
886.94	1546.22
887.11	1447.91
887.28	1505.26
887.45	1447.91
887.61	1447.91
887.78	1400.81
887.95	1415.15
888.12	1497.07
888.28	1480.68
888.45	1497.07
888.62	1447.91
888.78	1513.45
888.95	1472.49
889.12	1464.30
889.29	1472.49
889.45	1417.19
889.62	1574.89
889.79	1497.07
889.95	1425.39
890.12	1513.45
890.29	1521.64
890.46	1490.92
890.62	1564.65
